"c","zc","fc","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
-0.24104,0.00064261,-0.15668,15875,15875,1.9375,0.57493,0
-0.29178,0.00077868,-0.18973,15876,15876,1.925,0.56241,0
-0.24298,0.00064756,-0.15792,15877,15877,1.9375,0.56242,0
-0.28301,0.00075604,-0.18411,15878,15878,1.925,0.59991,0
-0.23567,0.00062873,-0.15324,15879,15879,1.9375,0.59993,0
-0.28623,0.00076438,-0.18618,15880,15880,1.925,0.58741,0
-0.23836,0.00063567,-0.15496,15881,15881,1.9375,0.58743,0
-0.38688,0.0010378,-0.25205,15882,15882,1.9,0.57488,0
-0.33816,0.00090525,-0.22015,15883,15883,1.9125,0.5749,0
-0.38999,0.0010458,-0.25404,15884,15884,1.9,0.56238,0
-0.34089,0.00091222,-0.22189,15885,15885,1.9125,0.56239,0
-0.37827,0.0010154,-0.24652,15886,15886,1.9,0.59988,0
-0.33064,0.0008857,-0.21532,15887,15887,1.9125,0.5999,0
-0.38257,0.0010266,-0.24929,15888,15888,1.9,0.58738,0
-0.3344,0.00089548,-0.21773,15889,15889,1.9125,0.5874,0
-0.48617,0.0013062,-0.31681,15890,15890,1.875,0.42484,0
-0.43694,0.0011708,-0.28445,15891,15891,1.8875,0.42485,0
-0.48093,0.0012916,-0.31334,15892,15892,1.875,0.41234,0
-0.43223,0.0011577,-0.28133,15893,15893,1.8875,0.41235,0
-0.49365,0.0013273,-0.32179,15894,15894,1.875,0.44984,0
-0.44366,0.0011897,-0.28892,15895,15895,1.8875,0.44986,0
-0.48991,0.0013167,-0.3193,15896,15896,1.875,0.43734,0
-0.4403,0.0011803,-0.28669,15897,15897,1.8875,0.43736,0
-0.58566,0.001585,-0.38266,15898,15898,1.85,0.42481,0
-0.53591,0.0014456,-0.34974,15899,15899,1.8625,0.42482,0
-0.57934,0.0015673,-0.37847,15900,15900,1.85,0.4123,0
-0.53014,0.0014294,-0.3459,15901,15901,1.8625,0.41232,0
-0.59466,0.0016106,-0.38869,15902,15902,1.85,0.44981,0
-0.54416,0.001469,-0.35524,15903,15903,1.8625,0.44982,0
-0.59016,0.0015978,-0.38568,15904,15904,1.85,0.43731,0
-0.54004,0.0014573,-0.35249,15905,15905,1.8625,0.43732,0
-0.49808,0.0013403,-0.32479,15906,15906,1.875,0.47484,0
-0.44764,0.0012013,-0.29162,15907,15907,1.8875,0.47486,0
-0.49586,0.0013338,-0.32329,15908,15908,1.875,0.46234,0
-0.44565,0.0011955,-0.29027,15909,15909,1.8875,0.46236,0
-0.49944,0.0013449,-0.32579,15910,15910,1.875,0.49984,0
-0.44886,0.0012055,-0.29251,15911,15911,1.8875,0.49986,0
-0.49876,0.0013426,-0.32529,15912,15912,1.875,0.48734,0
-0.44825,0.0012034,-0.29207,15913,15913,1.8875,0.48736,0
-0.59999,0.0016264,-0.39231,15914,15914,1.85,0.47481,0
-0.54904,0.0014833,-0.35855,15915,15915,1.8625,0.47483,0
-0.59733,0.0016185,-0.3905,15916,15916,1.85,0.46231,0
-0.5466,0.0014761,-0.3569,15917,15917,1.8625,0.46233,0
-0.60162,0.0016321,-0.39352,15918,15918,1.85,0.49981,0
-0.55053,0.0014885,-0.35966,15919,15919,1.8625,0.49983,0
-0.60081,0.0016292,-0.39292,15920,15920,1.85,0.48731,0
-0.54978,0.0014859,-0.35911,15921,15921,1.8625,0.48733,0
-0.68637,0.0018735,-0.44989,15922,15922,1.825,0.42477,0
-0.63602,0.0017292,-0.41628,15923,15923,1.8375,0.42479,0
-0.67898,0.0018526,-0.44496,15924,15924,1.825,0.41227,0
-0.62916,0.0017099,-0.41172,15925,15925,1.8375,0.41229,0
-0.69692,0.0019039,-0.45697,15926,15926,1.825,0.44978,0
-0.64579,0.0017573,-0.42283,15927,15927,1.8375,0.44979,0
-0.69165,0.0018887,-0.45343,15928,15928,1.825,0.43727,0
-0.6409,0.0017433,-0.41955,15929,15929,1.8375,0.43729,0
-0.78853,0.0021736,-0.51872,15930,15930,1.8,0.42474,0
-0.73745,0.0020236,-0.48431,15931,15931,1.8125,0.42476,0
-0.78003,0.0021493,-0.51304,15932,15932,1.8,0.41224,0
-0.72951,0.0020009,-0.479,15933,15933,1.8125,0.41226,0
-0.80063,0.0022089,-0.52689,15934,15934,1.8,0.44974,0
-0.74877,0.0020564,-0.49193,15935,15935,1.8125,0.44976,0
-0.79458,0.0021913,-0.52281,15936,15936,1.8,0.43724,0
-0.74311,0.00204,-0.48812,15937,15937,1.8125,0.43726,0
-0.70316,0.0019226,-0.46124,15938,15938,1.825,0.47478,0
-0.65158,0.0017745,-0.42678,15939,15939,1.8375,0.47479,0
-0.70004,0.0019132,-0.45911,15940,15940,1.825,0.46228,0
-0.64868,0.0017659,-0.4248,15941,15941,1.8375,0.46229,0
-0.70506,0.0019294,-0.46266,15942,15942,1.825,0.49978,0
-0.65334,0.0017807,-0.42809,15943,15943,1.8375,0.4998,0
-0.70411,0.001926,-0.46195,15944,15944,1.825,0.48728,0
-0.65246,0.0017776,-0.42743,15945,15945,1.8375,0.4873,0
-0.80778,0.0022306,-0.53181,15946,15946,1.8,0.47475,0
-0.75547,0.0020766,-0.49652,15947,15947,1.8125,0.47476,0
-0.8042,0.0022198,-0.52935,15948,15948,1.8,0.46225,0
-0.75212,0.0020665,-0.49423,15949,15949,1.8125,0.46226,0
-0.80995,0.0022386,-0.53345,15950,15950,1.8,0.49975,0
-0.75751,0.002084,-0.49805,15951,15951,1.8125,0.49977,0
-0.80887,0.0022346,-0.53263,15952,15952,1.8,0.48725,0
-0.75649,0.0020803,-0.49729,15953,15953,1.8125,0.48726,0
-0.49771,0.0013413,-0.32478,15954,15954,1.875,0.52485,0
-0.44732,0.0012023,-0.29161,15955,15955,1.8875,0.52486,0
-0.49857,0.0013431,-0.32529,15956,15956,1.875,0.51235,0
-0.44809,0.0012039,-0.29206,15957,15957,1.8875,0.51236,0
-0.49293,0.0013294,-0.32177,15958,15958,1.875,0.54985,0
-0.44302,0.0011916,-0.2889,15959,15959,1.8875,0.54986,0
-0.49532,0.0013354,-0.32327,15960,15960,1.875,0.53735,0
-0.44517,0.0011969,-0.29025,15961,15961,1.8875,0.53736,0
-0.59954,0.0016277,-0.3923,15962,15962,1.85,0.52482,0
-0.54863,0.0014845,-0.35854,15963,15963,1.8625,0.52483,0
-0.60058,0.0016299,-0.39291,15964,15964,1.85,0.51231,0
-0.54958,0.0014865,-0.3591,15965,15965,1.8625,0.51233,0
-0.59378,0.0016133,-0.38866,15966,15966,1.85,0.54982,0
-0.54335,0.0014714,-0.35522,15967,15967,1.8625,0.54983,0
-0.59666,0.0016205,-0.39048,15968,15968,1.85,0.53732,0
-0.54599,0.0014779,-0.35688,15969,15969,1.8625,0.53733,0
-0.48512,0.0013093,-0.31677,15970,15970,1.875,0.57485,0
-0.436,0.0011735,-0.28441,15971,15971,1.8875,0.57487,0
-0.48902,0.0013193,-0.31927,15972,15972,1.875,0.56235,0
-0.43951,0.0011825,-0.28666,15973,15973,1.8875,0.56236,0
-0.47432,0.001281,-0.30982,15974,15974,1.875,0.59985,0
-0.4263,0.0011482,-0.27817,15975,15975,1.8875,0.59987,0
-0.47972,0.0012951,-0.3133,15976,15976,1.875,0.58735,0
-0.43115,0.0011609,-0.28129,15977,15977,1.8875,0.58737,0
-0.58436,0.0015889,-0.38263,15978,15978,1.85,0.57482,0
-0.53474,0.0014491,-0.3497,15979,15979,1.8625,0.57484,0
-0.58907,0.0016011,-0.38565,15980,15980,1.85,0.56232,0
-0.53905,0.0014602,-0.35246,15981,15981,1.8625,0.56233,0
-0.57135,0.0015547,-0.37424,15982,15982,1.85,0.59982,0
-0.52284,0.0014178,-0.34203,15983,15983,1.8625,0.59984,0
-0.57786,0.0015718,-0.37843,15984,15984,1.85,0.58732,0
-0.52879,0.0014335,-0.34587,15985,15985,1.8625,0.58734,0
-0.70262,0.0019243,-0.46123,15986,15986,1.825,0.52478,0
-0.65108,0.001776,-0.42676,15987,15987,1.8375,0.5248,0
-0.70384,0.0019268,-0.46194,15988,15988,1.825,0.51228,0
-0.65221,0.0017784,-0.42743,15989,15989,1.8375,0.5123,0
-0.69585,0.0019072,-0.45695,15990,15990,1.825,0.54979,0
-0.64481,0.0017603,-0.42281,15991,15991,1.8375,0.5498,0
-0.69923,0.0019157,-0.45909,15992,15992,1.825,0.53729,0
-0.64795,0.0017681,-0.42479,15993,15993,1.8375,0.5373,0
-0.80714,0.0022327,-0.5318,15994,15994,1.8,0.52475,0
-0.75488,0.0020785,-0.49651,15995,15995,1.8125,0.52477,0
-0.80855,0.0022356,-0.53262,15996,15996,1.8,0.51225,0
-0.75619,0.0020812,-0.49728,15997,15997,1.8125,0.51227,0
-0.79935,0.002213,-0.52687,15998,15998,1.8,0.54976,0
-0.7476,0.0020601,-0.49191,15999,15999,1.8125,0.54977,0
-0.80324,0.0022228,-0.52933,16000,16000,1.8,0.53726,0
-0.75124,0.0020693,-0.49421,16001,16001,1.8125,0.53727,0
-0.68481,0.0018784,-0.44986,16002,16002,1.825,0.57479,0
-0.63458,0.0017337,-0.41624,16003,16003,1.8375,0.57481,0
-0.69033,0.0018928,-0.4534,16004,16004,1.825,0.56229,0
-0.6397,0.001747,-0.41953,16005,16005,1.8375,0.5623,0
-0.66956,0.001838,-0.43999,16006,16006,1.825,0.59979,0
-0.62046,0.0016963,-0.40712,16007,16007,1.8375,0.59981,0
-0.67718,0.0018582,-0.44493,16008,16008,1.825,0.58729,0
-0.62752,0.001715,-0.41168,16009,16009,1.8375,0.58731,0
-0.78666,0.0021796,-0.51869,16010,16010,1.8,0.57476,0
-0.73573,0.002029,-0.48428,16011,16011,1.8125,0.57478,0
-0.793,0.0021963,-0.52278,16012,16012,1.8,0.56226,0
-0.74167,0.0020446,-0.48809,16013,16013,1.8125,0.56227,0
-0.76913,0.0021327,-0.50732,16014,16014,1.8,0.59976,0
-0.71935,0.0019853,-0.47366,16015,16015,1.8125,0.59978,0
-0.77789,0.0021561,-0.51301,16016,16016,1.8,0.58726,0
-0.72754,0.0020072,-0.47897,16017,16017,1.8125,0.58728,0
0,0,0,16018,16018,2,0.625,0
-0.091358,0.00024287,-0.05933,16019,16019,1.975,0.62497,0
0,0,0,16020,16020,2,0.6125,0
-0.045679,0.00012144,-0.029665,16021,16021,1.9875,0.62499,0
-0.092714,0.0002464,-0.060201,16022,16022,1.975,0.61247,0
-0.046357,0.0001232,-0.030101,16023,16023,1.9875,0.61249,0
0,0,0,16024,16024,2,0.65,0
-0.088087,0.00023431,-0.057221,16025,16025,1.975,0.64997,0
0,0,0,16026,16026,2,0.6375,0
-0.044043,0.00011716,-0.028611,16027,16027,1.9875,0.64999,0
-0.089723,0.00023859,-0.058276,16028,16028,1.975,0.63747,0
-0.044861,0.0001193,-0.029138,16029,16029,1.9875,0.63749,0
-0.18291,0.00048727,-0.11888,16030,16030,1.95,0.62494,0
-0.13714,0.00036507,-0.089104,16031,16031,1.9625,0.62496,0
-0.18563,0.00049435,-0.12062,16032,16032,1.95,0.61244,0
-0.13917,0.00037037,-0.090413,16033,16033,1.9625,0.61246,0
-0.17636,0.00047011,-0.11465,16034,16034,1.95,0.64994,0
-0.13223,0.00035221,-0.085938,16035,16035,1.9625,0.64996,0
-0.17964,0.00047869,-0.11677,16036,16036,1.95,0.63744,0
-0.13468,0.00035864,-0.087521,16037,16037,1.9625,0.63746,0
0,0,0,16038,16038,2,0.675,0
-0.084275,0.0002243,-0.05476,16039,16039,1.975,0.67497,0
0,0,0,16040,16040,2,0.6625,0
-0.042138,0.00011215,-0.02738,16041,16041,1.9875,0.67499,0
-0.086181,0.00022931,-0.05599,16042,16042,1.975,0.66247,0
-0.043091,0.00011465,-0.027995,16043,16043,1.9875,0.66249,0
0,0,0,16044,16044,2,0.7,0
-0.079948,0.00021289,-0.05196,16045,16045,1.975,0.69997,0
0,0,0,16046,16046,2,0.6875,0
-0.039974,0.00010645,-0.02598,16047,16047,1.9875,0.69999,0
-0.082111,0.0002186,-0.05336,16048,16048,1.975,0.68747,0
-0.041056,0.0001093,-0.02668,16049,16049,1.9875,0.68749,0
-0.16873,0.00045002,-0.10972,16050,16050,1.95,0.67494,0
-0.1265,0.00033716,-0.082241,16051,16051,1.9625,0.67496,0
-0.17255,0.00046007,-0.11219,16052,16052,1.95,0.66244,0
-0.12937,0.00034469,-0.084089,16053,16053,1.9625,0.66246,0
-0.16007,0.00042714,-0.10411,16054,16054,1.95,0.69994,0
-0.12001,0.00032002,-0.078038,16055,16055,1.9625,0.69996,0
-0.1644,0.00043858,-0.10692,16056,16056,1.95,0.68744,0
-0.12326,0.00032859,-0.080139,16057,16057,1.9625,0.68746,0
-0.27486,0.00073472,-0.17886,16058,16058,1.925,0.62491,0
-0.22888,0.000611,-0.14887,16059,16059,1.9375,0.62493,0
-0.27893,0.00074538,-0.18149,16060,16060,1.925,0.61241,0
-0.23228,0.00061986,-0.15106,16061,16061,1.9375,0.61243,0
-0.26502,0.00070885,-0.17251,16062,16062,1.925,0.64991,0
-0.22069,0.00058948,-0.14358,16063,16063,1.9375,0.64993,0
-0.26994,0.00072179,-0.17568,16064,16064,1.925,0.63741,0
-0.22479,0.00060024,-0.14623,16065,16065,1.9375,0.63743,0
-0.36737,0.00098676,-0.23949,16066,16066,1.9,0.62488,0
-0.32111,0.00086074,-0.20918,16067,16067,1.9125,0.6249,0
-0.37282,0.0010011,-0.24301,16068,16068,1.9,0.61238,0
-0.32588,0.00087322,-0.21225,16069,16069,1.9125,0.6124,0
-0.35422,0.00095202,-0.23099,16070,16070,1.9,0.64988,0
-0.30962,0.00083043,-0.20175,16071,16071,1.9125,0.6499,0
-0.3608,0.00096939,-0.23524,16072,16072,1.9,0.63738,0
-0.31537,0.00084559,-0.20546,16073,16073,1.9125,0.6374,0
-0.25355,0.00067857,-0.16509,16074,16074,1.925,0.67491,0
-0.21114,0.0005643,-0.13741,16075,16075,1.9375,0.67493,0
-0.25928,0.00069371,-0.1688,16076,16076,1.925,0.66241,0
-0.21592,0.00057689,-0.14049,16077,16077,1.9375,0.66243,0
-0.24053,0.00064408,-0.15665,16078,16078,1.925,0.69991,0
-0.2003,0.00053561,-0.13038,16079,16079,1.9375,0.69993,0
-0.24704,0.00066133,-0.16087,16080,16080,1.925,0.68741,0
-0.20572,0.00054995,-0.13389,16081,16081,1.9375,0.68743,0
-0.3389,0.00091137,-0.22105,16082,16082,1.9,0.67488,0
-0.29623,0.00079497,-0.19307,16083,16083,1.9125,0.6749,0
-0.34656,0.0009317,-0.22602,16084,16084,1.9,0.66238,0
-0.30292,0.0008127,-0.19741,16085,16085,1.9125,0.6624,0
-0.3215,0.00086506,-0.20976,16086,16086,1.8999,0.69988,0
-0.28102,0.00075457,-0.18321,16087,16087,1.9125,0.6999,0
-0.3302,0.00088822,-0.21541,16088,16088,1.9,0.68738,0
-0.28862,0.00077477,-0.18814,16089,16089,1.9125,0.6874,0
0,0,0,16090,16090,2,0.725,0
-0.07513,0.00020016,-0.04884,16091,16091,1.975,0.72497,0
0,0,0,16092,16092,2,0.7125,0
-0.037565,0.00010008,-0.02442,16093,16093,1.9875,0.72499,0
-0.077539,0.00020653,-0.0504,16094,16094,1.975,0.71247,0
-0.038769,0.00010326,-0.0252,16095,16095,1.9875,0.71249,0
0,0,0,16096,16096,2,0.75,0
-0.069853,0.00018619,-0.045419,16097,16097,1.975,0.74997,0
0,0,0,16098,16098,2,0.7375,0
-0.034926,9.3094e-05,-0.02271,16099,16099,1.9875,0.74999,0
-0.072491,0.00019318,-0.04713,16100,16100,1.975,0.73747,0
-0.036246,9.6588e-05,-0.023565,16101,16101,1.9875,0.73749,0
-0.15043,0.00040161,-0.097865,16102,16102,1.95,0.72494,0
-0.11278,0.00030088,-0.073353,16103,16103,1.9625,0.72496,0
-0.15525,0.00041437,-0.10099,16104,16104,1.95,0.71244,0
-0.11639,0.00031045,-0.075695,16105,16105,1.9625,0.71246,0
-0.13986,0.00037357,-0.091011,16106,16106,1.95,0.74994,0
-0.10486,0.00027988,-0.068215,16107,16107,1.9625,0.74996,0
-0.14514,0.00038759,-0.094438,16108,16108,1.95,0.73744,0
-0.10882,0.00029038,-0.070784,16109,16109,1.9625,0.73746,0
0,0,0,16110,16110,2,0.775,0
-0.064148,0.00017105,-0.041718,16111,16111,1.975,0.77497,0
0,0,0,16112,16112,2,0.7625,0
-0.032074,8.5526e-05,-0.020859,16113,16113,1.9875,0.77499,0
-0.067,0.00017862,-0.043569,16114,16114,1.975,0.76247,0
-0.0335,8.931e-05,-0.021784,16115,16115,1.9875,0.76249,0
0,0,0,16116,16116,2,0.7875,0
-0.061099,0.00016295,-0.039739,16117,16117,1.975,0.78747,0
-0.03055,8.1476e-05,-0.019869,16118,16118,1.9875,0.78749,0
-0.12844,0.00034321,-0.083596,16119,16119,1.95,0.77494,0
-0.096294,0.00025713,-0.062657,16120,16120,1.9625,0.77496,0
-0.13415,0.00035839,-0.087304,16121,16121,1.95,0.76244,0
-0.10058,0.0002685,-0.065436,16122,16122,1.9625,0.76246,0
-0.12234,0.00032696,-0.079631,16123,16123,1.95,0.78744,0
-0.091718,0.00024496,-0.059685,16124,16124,1.9625,0.78746,0
-0.22604,0.00060558,-0.14725,16125,16125,1.925,0.72491,0
-0.18823,0.00050359,-0.12256,16126,16126,1.9375,0.72493,0
-0.23329,0.00062483,-0.15195,16127,16127,1.925,0.71241,0
-0.19427,0.0005196,-0.12647,16128,16128,1.9375,0.71243,0
-0.21017,0.00056332,-0.13694,16129,16129,1.9249,0.74991,0
-0.17502,0.00046844,-0.11398,16130,16130,1.9375,0.74993,0
-0.21811,0.00058445,-0.14209,16131,16131,1.925,0.73741,0
-0.18163,0.00048602,-0.11827,16132,16132,1.9375,0.73743,0
-0.30213,0.00081337,-0.19717,16133,16133,1.8999,0.72488,0
-0.26409,0.00070947,-0.17221,16134,16134,1.9124,0.7249,0
-0.31182,0.00083921,-0.20347,16135,16135,1.8999,0.71238,0
-0.27255,0.00073202,-0.17771,16136,16136,1.9125,0.7124,0
-0.28092,0.00075661,-0.18337,16137,16137,1.8999,0.74988,0
-0.24554,0.00065996,-0.16015,16138,16138,1.9124,0.7499,0
-0.29153,0.00078499,-0.19027,16139,16139,1.8999,0.73738,0
-0.25482,0.00068472,-0.16618,16140,16140,1.9124,0.7374,0
-0.19301,0.00051754,-0.12578,16141,16141,1.9249,0.77491,0
-0.16073,0.00043038,-0.10469,16142,16142,1.9375,0.77493,0
-0.20159,0.00054043,-0.13136,16143,16143,1.9249,0.76241,0
-0.16787,0.00044941,-0.10933,16144,16144,1.9375,0.76243,0
-0.18384,0.00049304,-0.11982,16145,16145,1.9249,0.78741,0
-0.15309,0.00041,-0.099724,16146,16146,1.9375,0.78743,0
-0.25799,0.00069514,-0.16843,16147,16147,1.8999,0.77488,0
-0.2255,0.00060634,-0.14711,16148,16148,1.9124,0.7749,0
-0.26945,0.00072588,-0.1759,16149,16149,1.8999,0.76238,0
-0.23552,0.00063315,-0.15363,16150,16150,1.9124,0.7624,0
-0.24573,0.00066224,-0.16045,16151,16151,1.8999,0.78738,0
-0.21479,0.00057764,-0.14013,16152,16152,1.9124,0.7874,0
-0.46066,0.0012449,-0.30099,16153,16153,1.875,0.62485,0
-0.41401,0.0011159,-0.27024,16154,16154,1.8875,0.62487,0
-0.46749,0.001263,-0.30541,16155,16155,1.875,0.61235,0
-0.42016,0.001132,-0.27421,16156,16156,1.8875,0.61237,0
-0.44416,0.0012011,-0.2903,16157,16157,1.875,0.64985,0
-0.39919,0.0010766,-0.26064,16158,16158,1.8875,0.64987,0
-0.45241,0.001223,-0.29564,16159,16159,1.875,0.63735,0
-0.4066,0.0010962,-0.26544,16160,16160,1.8875,0.63737,0
-0.55489,0.0015109,-0.36357,16161,16161,1.85,0.62482,0
-0.50777,0.0013779,-0.33228,16162,16162,1.8625,0.62484,0
-0.56312,0.0015328,-0.3689,16163,16163,1.85,0.61232,0
-0.51531,0.0013979,-0.33715,16164,16164,1.8625,0.61234,0
-0.53502,0.0014578,-0.35066,16165,16165,1.8499,0.64982,0
-0.48959,0.0013294,-0.32048,16166,16166,1.8624,0.64984,0
-0.54496,0.0014843,-0.35711,16167,16167,1.85,0.63732,0
-0.49868,0.0013537,-0.32638,16168,16168,1.8625,0.63734,0
-0.42495,0.0011499,-0.27782,16169,16169,1.8749,0.67485,0
-0.38193,0.0010306,-0.24944,16170,16170,1.8875,0.67487,0
-0.43456,0.0011755,-0.28406,16171,16171,1.8749,0.66235,0
-0.39056,0.0010536,-0.25504,16172,16172,1.8875,0.66237,0
-0.40314,0.0010915,-0.26363,16173,16173,1.8749,0.69985,0
-0.36232,0.00097826,-0.23669,16174,16174,1.8874,0.69987,0
-0.41404,0.0011207,-0.27072,16175,16175,1.8749,0.68735,0
-0.37212,0.0010044,-0.24307,16176,16176,1.8874,0.68737,0
-0.51188,0.0013956,-0.33559,16177,16177,1.8499,0.67482,0
-0.46842,0.0012727,-0.3067,16178,16178,1.8624,0.67484,0
-0.52345,0.0014267,-0.34312,16179,16179,1.8499,0.66232,0
-0.479,0.0013011,-0.31359,16180,16180,1.8624,0.66234,0
-0.4856,0.0013247,-0.31845,16181,16181,1.8499,0.69982,0
-0.44437,0.0012081,-0.29104,16182,16182,1.8624,0.69984,0
-0.49874,0.0013601,-0.32702,16183,16183,1.8499,0.68732,0
-0.45639,0.0012404,-0.29887,16184,16184,1.8624,0.68734,0
-0.65026,0.0017863,-0.42745,16185,16185,1.8249,0.62479,0
-0.60258,0.0016486,-0.39551,16186,16186,1.8375,0.62481,0
-0.65991,0.0018121,-0.43372,16187,16187,1.825,0.61229,0
-0.61152,0.0016724,-0.40131,16188,16188,1.8375,0.61231,0
-0.62698,0.0017235,-0.41228,16189,16189,1.8249,0.64979,0
-0.581,0.0015906,-0.38147,16190,16190,1.8374,0.64981,0
-0.63862,0.0017549,-0.41987,16191,16191,1.8249,0.63729,0
-0.59179,0.0016196,-0.38849,16192,16192,1.8374,0.63731,0
-0.74696,0.0020728,-0.49286,16193,16193,1.7999,0.62476,0
-0.69861,0.0019295,-0.46016,16194,16194,1.8124,0.62478,0
-0.75804,0.0021027,-0.50009,16195,16195,1.7999,0.61226,0
-0.70898,0.0019574,-0.46691,16196,16196,1.8125,0.61228,0
-0.7202,0.0019999,-0.47537,16197,16197,1.7999,0.64976,0
-0.67359,0.0018617,-0.44382,16198,16198,1.8124,0.64978,0
-0.73358,0.0020363,-0.48412,16199,16199,1.7999,0.63726,0
-0.6861,0.0018956,-0.45199,16200,16200,1.8124,0.63728,0
-0.59985,0.00165,-0.39456,16201,16201,1.8249,0.67479,0
-0.55587,0.0015228,-0.36507,16202,16202,1.8374,0.67481,0
-0.61341,0.0016867,-0.40342,16203,16203,1.8249,0.66229,0
-0.56843,0.0015567,-0.37327,16204,16204,1.8374,0.66231,0
-0.56906,0.0015662,-0.37441,16205,16205,1.8249,0.6998,0
-0.52733,0.0014454,-0.34643,16206,16206,1.8374,0.69981,0
-0.58446,0.0016081,-0.38449,16207,16207,1.8249,0.68729,0
-0.5416,0.0014841,-0.35575,16208,16208,1.8374,0.68731,0
-0.68904,0.0019147,-0.45494,16209,16209,1.7999,0.67477,0
-0.64445,0.0017823,-0.42475,16210,16210,1.8124,0.67478,0
-0.70462,0.0019573,-0.46516,16211,16211,1.7999,0.66227,0
-0.65902,0.001822,-0.43429,16212,16212,1.8124,0.66228,0
-0.65366,0.0018175,-0.43171,16213,16213,1.7999,0.69977,0
-0.61136,0.0016919,-0.40306,16214,16214,1.8124,0.69978,0
-0.67135,0.0018661,-0.44333,16215,16215,1.7999,0.68727,0
-0.6279,0.0017371,-0.41391,16216,16216,1.8124,0.68728,0
-0.37885,0.0010263,-0.24781,16217,16217,1.8749,0.72485,0
-0.34049,0.00091981,-0.22249,16218,16218,1.8874,0.72487,0
-0.39099,0.0010589,-0.25572,16219,16219,1.8749,0.71235,0
-0.35141,0.00094903,-0.22959,16220,16220,1.8874,0.71237,0
-0.35225,0.00095466,-0.23046,16221,16221,1.8749,0.74985,0
-0.31659,0.00085564,-0.20692,16222,16222,1.8874,0.74987,0
-0.36555,0.00099046,-0.23914,16223,16223,1.8749,0.73735,0
-0.32854,0.00088772,-0.2147,16224,16224,1.8874,0.73737,0
-0.45635,0.0012456,-0.29934,16225,16225,1.8499,0.72482,0
-0.4176,0.0011359,-0.27358,16226,16226,1.8624,0.72484,0
-0.47098,0.0012851,-0.3089,16227,16227,1.8499,0.71232,0
-0.43099,0.001172,-0.28231,16228,16228,1.8624,0.71234,0
-0.42431,0.0011587,-0.27839,16229,16229,1.8499,0.74982,0
-0.38828,0.0010567,-0.25443,16230,16230,1.8624,0.74984,0
-0.44033,0.0012021,-0.28887,16231,16231,1.8499,0.73732,0
-0.40294,0.0010963,-0.264,16232,16232,1.8624,0.73734,0
-0.3235,0.00087712,-0.2117,16233,16233,1.8749,0.77485,0
-0.29074,0.00078613,-0.19007,16234,16234,1.8874,0.77487,0
-0.33788,0.00091589,-0.22108,16235,16235,1.8749,0.76235,0
-0.30366,0.00082088,-0.19849,16236,16236,1.8874,0.76237,0
-0.30813,0.00083562,-0.20166,16237,16237,1.8749,0.78735,0
-0.27693,0.00074893,-0.18105,16238,16238,1.8874,0.78737,0
-0.38968,0.0010646,-0.25573,16239,16239,1.8499,0.77483,0
-0.35659,0.00097087,-0.23371,16240,16240,1.8624,0.77484,0
-0.407,0.0011117,-0.26706,16241,16241,1.8499,0.76233,0
-0.37244,0.0010138,-0.24407,16242,16242,1.8624,0.76234,0
-0.37117,0.0010142,-0.2436,16243,16243,1.8499,0.78733,0
-0.33965,0.00092493,-0.22263,16244,16244,1.8624,0.78734,0
-0.53478,0.0014727,-0.35195,16245,16245,1.8249,0.7248,0
-0.49557,0.0013591,-0.32565,16246,16246,1.8374,0.72481,0
-0.55192,0.0015194,-0.36318,16247,16247,1.8249,0.7123,0
-0.51145,0.0014023,-0.33604,16248,16248,1.8374,0.71231,0
-0.49724,0.00137,-0.32733,16249,16249,1.8249,0.7498,0
-0.46078,0.0012644,-0.30286,16250,16250,1.8374,0.74981,0
-0.51601,0.0014214,-0.33964,16251,16251,1.8249,0.7373,0
-0.47817,0.0013117,-0.31425,16252,16252,1.8374,0.73731,0
-0.61429,0.001709,-0.40582,16253,16253,1.7999,0.72477,0
-0.57454,0.0015909,-0.37889,16254,16254,1.8124,0.72478,0
-0.63398,0.0017633,-0.41877,16255,16255,1.7999,0.71227,0
-0.59295,0.0016414,-0.39097,16256,16256,1.8124,0.71228,0
-0.57117,0.0015899,-0.37743,16257,16257,1.7999,0.74977,0
-0.5342,0.00148,-0.35238,16258,16258,1.8124,0.74978,0
-0.59273,0.0016495,-0.39162,16259,16259,1.7999,0.73727,0
-0.55437,0.0015354,-0.36563,16260,16260,1.8124,0.73728,0
-0.45666,0.0012588,-0.30068,16261,16261,1.8249,0.7748,0
-0.42317,0.0011617,-0.2782,16262,16262,1.8374,0.77481,0
-0.47695,0.0013144,-0.314,16263,16263,1.8249,0.7623,0
-0.44197,0.001213,-0.29053,16264,16264,1.8374,0.76231,0
-0.43497,0.0011993,-0.28643,16265,16265,1.8249,0.7873,0
-0.40307,0.0011068,-0.26502,16266,16266,1.8374,0.78731,0
-0.52455,0.0014609,-0.34671,16267,16267,1.7999,0.77477,0
-0.4906,0.0013598,-0.32369,16268,16268,1.8124,0.77478,0
-0.54786,0.0015254,-0.36207,16269,16269,1.7999,0.76227,0
-0.5124,0.0014199,-0.33803,16270,16270,1.8124,0.76228,0
-0.49964,0.0013918,-0.33028,16271,16271,1.7998,0.78727,0
-0.46731,0.0012955,-0.30835,16272,16272,1.8124,0.78728,0
